task, setting, vocab_alpha, lapt_alpha, vocab_size, lapt_steps, language, seed, accuracy
uas, zero-shot, 0.2, 0.2, 65538, 100000, kpv, 3, 62.74
uas, zero-shot, 0.2, 0.2, 65538, 100000, krl, 3, 64.96
uas, zero-shot, 0.2, 0.2, 65538, 100000, mdf, 3, 60.52
uas, zero-shot, 0.2, 0.2, 65538, 100000, olo, 3, 65.93
uas, zero-shot, 0.2, 0.2, 65538, 100000, sms, 3, 42.44
uas, zero-shot, 0.2, 0.2, 65538, 100000, kpv, 4, 65.56
uas, zero-shot, 0.2, 0.2, 65538, 100000, krl, 4, 64.35
uas, zero-shot, 0.2, 0.2, 65538, 100000, mdf, 4, 61.31
uas, zero-shot, 0.2, 0.2, 65538, 100000, olo, 4, 64.31
uas, zero-shot, 0.2, 0.2, 65538, 100000, sms, 4, 41.92
uas, full-train, 0.2, 0.2, 16386, 200000, myv, 1, 64.54
uas, full-train, 0.2, 0.2, 16386, 200000, myv, 2, 64.27
uas, full-train, 0.2, 0.2, 16386, 200000, myv, 3, 64.35
uas, full-train, 0.2, 0.2, 16386, 200000, myv, 4, 61.02
uas, full-train, 0.2, 0.2, 16386, 200000, sme, 1, 66.04
uas, full-train, 0.2, 0.2, 16386, 200000, sme, 2, 64.76
uas, full-train, 0.2, 0.2, 16386, 200000, sme, 3, 65.62
uas, full-train, 0.2, 0.2, 16386, 200000, sme, 4, 65.48
uas, full-train, 0.2, 0.2, 16386, 200000, et, 1, 85.46
uas, full-train, 0.2, 0.2, 16386, 200000, et, 2, 84.29
uas, full-train, 0.2, 0.2, 16386, 200000, et, 3, 84.18
uas, full-train, 0.2, 0.2, 16386, 200000, et, 4, 85.35
uas, full-train, 0.2, 0.2, 16386, 200000, fi, 1, 93.48
uas, full-train, 0.2, 0.2, 16386, 200000, fi, 2, 93.52
uas, full-train, 0.2, 0.2, 16386, 200000, fi, 3, 93.42
uas, full-train, 0.2, 0.2, 16386, 200000, fi, 4, 93.39
uas, full-train, 0.2, 0.2, 16386, 200000, hu, 1, 81.14
uas, full-train, 0.2, 0.2, 16386, 200000, hu, 2, 81.63
uas, full-train, 0.2, 0.2, 16386, 200000, hu, 3, 81.07
uas, full-train, 0.2, 0.2, 16386, 200000, hu, 4, 81.55
uas, full-train, 0.2, 0.2, 16386, 200000, ru, 1, 94.42
uas, full-train, 0.2, 0.2, 16386, 200000, ru, 2, 94.52
uas, full-train, 0.2, 0.2, 16386, 200000, ru, 3, 94.41
uas, full-train, 0.2, 0.2, 16386, 200000, ru, 4, 94.55
uas, full-train, 0.2, 0.1, 16386, 400000, myv, 1, 69.77
uas, full-train, 0.2, 0.1, 16386, 400000, myv, 2, 67.01
uas, full-train, 0.2, 0.1, 16386, 400000, myv, 3, 69.03
uas, full-train, 0.2, 0.1, 16386, 400000, myv, 4, 66.72
uas, full-train, 0.2, 0.1, 16386, 400000, sme, 1, 72.98
uas, full-train, 0.2, 0.1, 16386, 400000, sme, 2, 72.26
uas, full-train, 0.2, 0.1, 16386, 400000, sme, 3, 72.81
uas, full-train, 0.2, 0.1, 16386, 400000, sme, 4, 72.38
uas, full-train, 0.2, 0.1, 16386, 400000, et, 1, 85.56
uas, full-train, 0.2, 0.1, 16386, 400000, et, 2, 84.32
uas, full-train, 0.2, 0.1, 16386, 400000, et, 3, 84.23
uas, full-train, 0.2, 0.1, 16386, 400000, et, 4, 85.47
uas, full-train, 0.2, 0.1, 16386, 400000, fi, 1, 93.52
uas, full-train, 0.2, 0.1, 16386, 400000, fi, 2, 93.42
uas, full-train, 0.2, 0.1, 16386, 400000, fi, 3, 93.62
uas, full-train, 0.2, 0.1, 16386, 400000, fi, 4, 93.82
uas, full-train, 0.2, 0.1, 16386, 400000, hu, 1, 82.25
uas, full-train, 0.2, 0.1, 16386, 400000, hu, 2, 79.13
uas, full-train, 0.2, 0.1, 16386, 400000, hu, 3, 82.48
uas, full-train, 0.2, 0.1, 16386, 400000, hu, 4, 83.54
uas, full-train, 0.2, 0.1, 16386, 400000, ru, 1, 94.46
uas, full-train, 0.2, 0.1, 16386, 400000, ru, 2, 94.64
uas, full-train, 0.2, 0.1, 16386, 400000, ru, 3, 94.67
uas, full-train, 0.2, 0.1, 16386, 400000, ru, 4, 94.59
uas, few-shot, 0.2, 0.1, 65538, 400000, myv, 1, 58.57
uas, few-shot, 0.2, 0.1, 65538, 400000, myv, 2, 59.03
uas, few-shot, 0.2, 0.1, 65538, 400000, myv, 3, 65.19
uas, few-shot, 0.2, 0.1, 65538, 400000, myv, 4, 63.24
uas, few-shot, 0.2, 0.1, 65538, 400000, sme, 1, 53.17
uas, few-shot, 0.2, 0.1, 65538, 400000, sme, 2, 53.53
uas, few-shot, 0.2, 0.1, 65538, 400000, sme, 3, 55.28
uas, few-shot, 0.2, 0.1, 65538, 400000, sme, 4, 53.36
uas, few-shot, 0.2, 0.1, 65538, 400000, et, 1, 61.39
uas, few-shot, 0.2, 0.1, 65538, 400000, et, 2, 59.9
uas, few-shot, 0.2, 0.1, 65538, 400000, et, 3, 59.71
uas, few-shot, 0.2, 0.1, 65538, 400000, et, 4, 61.86
uas, few-shot, 0.2, 0.1, 65538, 400000, fi, 1, 72.94
uas, few-shot, 0.2, 0.1, 65538, 400000, fi, 2, 73.62
uas, few-shot, 0.2, 0.1, 65538, 400000, fi, 3, 71.38
uas, few-shot, 0.2, 0.1, 65538, 400000, fi, 4, 74.07
uas, few-shot, 0.2, 0.1, 65538, 400000, hu, 1, 75.55
uas, few-shot, 0.2, 0.1, 65538, 400000, hu, 2, 74.4
uas, few-shot, 0.2, 0.1, 65538, 400000, hu, 3, 75.85
uas, few-shot, 0.2, 0.1, 65538, 400000, hu, 4, 75.17
uas, few-shot, 0.2, 0.1, 65538, 400000, ru, 1, 70.81
uas, few-shot, 0.2, 0.1, 65538, 400000, ru, 2, 75.97
uas, few-shot, 0.2, 0.1, 65538, 400000, ru, 3, 76.24
uas, few-shot, 0.2, 0.1, 65538, 400000, ru, 4, 73.69
uas, few-shot, NA, 0.2, 0, 400000, myv, 1, 53.94
uas, few-shot, NA, 0.2, 0, 400000, myv, 2, 52.68
uas, few-shot, NA, 0.2, 0, 400000, myv, 3, 54.24
uas, few-shot, NA, 0.2, 0, 400000, myv, 4, 52.99
uas, few-shot, NA, 0.2, 0, 400000, sme, 1, 47.77
uas, few-shot, NA, 0.2, 0, 400000, sme, 2, 51.81
uas, few-shot, NA, 0.2, 0, 400000, sme, 3, 51.67
uas, few-shot, NA, 0.2, 0, 400000, sme, 4, 48.93
uas, few-shot, NA, 0.2, 0, 400000, et, 1, 51.31
uas, few-shot, NA, 0.2, 0, 400000, et, 2, 57.61
uas, few-shot, NA, 0.2, 0, 400000, et, 3, 57.31
uas, few-shot, NA, 0.2, 0, 400000, et, 4, 55.1
uas, few-shot, NA, 0.2, 0, 400000, fi, 1, 70.8
uas, few-shot, NA, 0.2, 0, 400000, fi, 2, 70.67
uas, few-shot, NA, 0.2, 0, 400000, fi, 3, 72.95
uas, few-shot, NA, 0.2, 0, 400000, fi, 4, 69.07
uas, few-shot, NA, 0.2, 0, 400000, hu, 1, 70.93
uas, few-shot, NA, 0.2, 0, 400000, hu, 2, 70.96
uas, few-shot, NA, 0.2, 0, 400000, hu, 3, 71.42
uas, few-shot, NA, 0.2, 0, 400000, hu, 4, 67.67
uas, few-shot, NA, 0.2, 0, 400000, ru, 1, 63.48
uas, few-shot, NA, 0.2, 0, 400000, ru, 2, 69.16
uas, few-shot, NA, 0.2, 0, 400000, ru, 3, 69.84
uas, few-shot, NA, 0.2, 0, 400000, ru, 4, 67.63
uas, few-shot, 0.2, 0.1, 65538, 200000, myv, 1, 55.01
uas, few-shot, 0.2, 0.1, 65538, 200000, myv, 2, 56.34
uas, few-shot, 0.2, 0.1, 65538, 200000, myv, 3, 60.9
uas, few-shot, 0.2, 0.1, 65538, 200000, myv, 4, 55.69
uas, few-shot, 0.2, 0.1, 65538, 200000, sme, 1, 48.32
uas, few-shot, 0.2, 0.1, 65538, 200000, sme, 2, 48.98
uas, few-shot, 0.2, 0.1, 65538, 200000, sme, 3, 49.61
uas, few-shot, 0.2, 0.1, 65538, 200000, sme, 4, 46.62
uas, few-shot, 0.2, 0.1, 65538, 200000, et, 1, 54.78
uas, few-shot, 0.2, 0.1, 65538, 200000, et, 2, 59.04
uas, few-shot, 0.2, 0.1, 65538, 200000, et, 3, 58.2
uas, few-shot, 0.2, 0.1, 65538, 200000, et, 4, 56.25
uas, few-shot, 0.2, 0.1, 65538, 200000, fi, 1, 70.18
uas, few-shot, 0.2, 0.1, 65538, 200000, fi, 2, 72.84
uas, few-shot, 0.2, 0.1, 65538, 200000, fi, 3, 71.32
uas, few-shot, 0.2, 0.1, 65538, 200000, fi, 4, 71.87
uas, few-shot, 0.2, 0.1, 65538, 200000, hu, 1, 74.71
uas, few-shot, 0.2, 0.1, 65538, 200000, hu, 2, 72.29
uas, few-shot, 0.2, 0.1, 65538, 200000, hu, 3, 73.53
uas, few-shot, 0.2, 0.1, 65538, 200000, hu, 4, 72.88
uas, few-shot, 0.2, 0.1, 65538, 200000, ru, 1, 70.35
uas, few-shot, 0.2, 0.1, 65538, 200000, ru, 2, 72.37
uas, few-shot, 0.2, 0.1, 65538, 200000, ru, 3, 72.89
uas, few-shot, 0.2, 0.1, 65538, 200000, ru, 4, 68.12
uas, few-shot, 0.2, 0.4, 32770, 100000, myv, 1, 45.47
uas, few-shot, 0.2, 0.4, 32770, 100000, myv, 2, 45.23
uas, few-shot, 0.2, 0.4, 32770, 100000, myv, 3, 44.03
uas, few-shot, 0.2, 0.4, 32770, 100000, myv, 4, 44.77
uas, few-shot, 0.2, 0.4, 32770, 100000, sme, 1, 30.35
uas, few-shot, 0.2, 0.4, 32770, 100000, sme, 2, 29.25
uas, few-shot, 0.2, 0.4, 32770, 100000, sme, 3, 29.42
uas, few-shot, 0.2, 0.4, 32770, 100000, sme, 4, 32.2
uas, few-shot, 0.2, 0.4, 32770, 100000, et, 1, 51.87
uas, few-shot, 0.2, 0.4, 32770, 100000, et, 2, 50.36
uas, few-shot, 0.2, 0.4, 32770, 100000, et, 3, 53.57
uas, few-shot, 0.2, 0.4, 32770, 100000, et, 4, 52.89
uas, few-shot, 0.2, 0.4, 32770, 100000, fi, 1, 66.51
uas, few-shot, 0.2, 0.4, 32770, 100000, fi, 2, 69.69
uas, few-shot, 0.2, 0.4, 32770, 100000, fi, 3, 69.77
uas, few-shot, 0.2, 0.4, 32770, 100000, fi, 4, 66.42
uas, few-shot, 0.2, 0.4, 32770, 100000, hu, 1, 65.31
uas, few-shot, 0.2, 0.4, 32770, 100000, hu, 2, 57.05
uas, few-shot, 0.2, 0.4, 32770, 100000, hu, 3, 56.53
uas, few-shot, 0.2, 0.4, 32770, 100000, hu, 4, 68.66
uas, few-shot, 0.2, 0.4, 32770, 100000, ru, 1, 63.63
uas, few-shot, 0.2, 0.4, 32770, 100000, ru, 2, 69.1
uas, few-shot, 0.2, 0.4, 32770, 100000, ru, 3, 73.66
uas, few-shot, 0.2, 0.4, 32770, 100000, ru, 4, 70.15
uas, full-train, 0.2, 0.1, 32770, 400000, myv, 1, 68.75
uas, full-train, 0.2, 0.1, 32770, 400000, myv, 2, 68.72
uas, full-train, 0.2, 0.1, 32770, 400000, myv, 3, 69.92
uas, full-train, 0.2, 0.1, 32770, 400000, myv, 4, 67.6
uas, full-train, 0.2, 0.1, 32770, 400000, sme, 1, 73.06
uas, full-train, 0.2, 0.1, 32770, 400000, sme, 2, 72.98
uas, full-train, 0.2, 0.1, 32770, 400000, sme, 3, 71.62
uas, full-train, 0.2, 0.1, 32770, 400000, sme, 4, 72.97
uas, full-train, 0.2, 0.1, 32770, 400000, et, 1, 84.79
uas, full-train, 0.2, 0.1, 32770, 400000, et, 2, 85.11
uas, full-train, 0.2, 0.1, 32770, 400000, et, 3, 85.05
uas, full-train, 0.2, 0.1, 32770, 400000, et, 4, 86.05
uas, full-train, 0.2, 0.1, 32770, 400000, fi, 1, 93.64
uas, full-train, 0.2, 0.1, 32770, 400000, fi, 2, 93.83
uas, full-train, 0.2, 0.1, 32770, 400000, fi, 3, 93.87
uas, full-train, 0.2, 0.1, 32770, 400000, fi, 4, 93.9
uas, full-train, 0.2, 0.1, 32770, 400000, hu, 1, 84.0
uas, full-train, 0.2, 0.1, 32770, 400000, hu, 2, 81.14
uas, full-train, 0.2, 0.1, 32770, 400000, hu, 3, 82.02
uas, full-train, 0.2, 0.1, 32770, 400000, hu, 4, 81.96
uas, full-train, 0.2, 0.1, 32770, 400000, ru, 1, 94.62
uas, full-train, 0.2, 0.1, 32770, 400000, ru, 2, 94.73
uas, full-train, 0.2, 0.1, 32770, 400000, ru, 3, 94.71
uas, full-train, 0.2, 0.1, 32770, 400000, ru, 4, 94.73
uas, zero-shot, NA, 0.1, 0, 400000, kpv, 1, 73.83
uas, zero-shot, NA, 0.1, 0, 400000, krl, 1, 65.29
uas, zero-shot, NA, 0.1, 0, 400000, mdf, 1, 70.45
uas, zero-shot, NA, 0.1, 0, 400000, olo, 1, 63.04
uas, zero-shot, NA, 0.1, 0, 400000, sms, 1, 43.58
uas, zero-shot, NA, 0.1, 0, 400000, kpv, 2, 73.73
uas, zero-shot, NA, 0.1, 0, 400000, krl, 2, 65.61
uas, zero-shot, NA, 0.1, 0, 400000, mdf, 2, 71.33
uas, zero-shot, NA, 0.1, 0, 400000, olo, 2, 63.98
uas, zero-shot, NA, 0.1, 0, 400000, sms, 2, 46.69
uas, zero-shot, NA, 0.1, 0, 400000, kpv, 3, 73.54
uas, zero-shot, NA, 0.1, 0, 400000, krl, 3, 65.26
uas, zero-shot, NA, 0.1, 0, 400000, mdf, 3, 69.74
uas, zero-shot, NA, 0.1, 0, 400000, olo, 3, 63.44
uas, zero-shot, NA, 0.1, 0, 400000, sms, 3, 44.99
uas, zero-shot, NA, 0.1, 0, 400000, kpv, 4, 74.63
uas, zero-shot, NA, 0.1, 0, 400000, krl, 4, 64.67
uas, zero-shot, NA, 0.1, 0, 400000, mdf, 4, 69.98
uas, zero-shot, NA, 0.1, 0, 400000, olo, 4, 63.24
uas, zero-shot, NA, 0.1, 0, 400000, sms, 4, 44.16
uas, zero-shot, 0.2, 0.1, 32770, 100000, kpv, 1, 67.83
uas, zero-shot, 0.2, 0.1, 32770, 100000, krl, 1, 64.45
uas, zero-shot, 0.2, 0.1, 32770, 100000, mdf, 1, 63.24
uas, zero-shot, 0.2, 0.1, 32770, 100000, olo, 1, 65.39
uas, zero-shot, 0.2, 0.1, 32770, 100000, sms, 1, 41.78
uas, zero-shot, 0.2, 0.1, 32770, 100000, kpv, 2, 66.82
uas, zero-shot, 0.2, 0.1, 32770, 100000, krl, 2, 64.35
uas, zero-shot, 0.2, 0.1, 32770, 100000, mdf, 2, 62.9
uas, zero-shot, 0.2, 0.1, 32770, 100000, olo, 2, 66.6
uas, zero-shot, 0.2, 0.1, 32770, 100000, sms, 2, 42.23
uas, zero-shot, 0.2, 0.1, 32770, 100000, kpv, 3, 66.44
uas, zero-shot, 0.2, 0.1, 32770, 100000, krl, 3, 64.8
uas, zero-shot, 0.2, 0.1, 32770, 100000, mdf, 3, 63.95
uas, zero-shot, 0.2, 0.1, 32770, 100000, olo, 3, 63.1
uas, zero-shot, 0.2, 0.1, 32770, 100000, sms, 3, 44.37
uas, zero-shot, 0.2, 0.1, 32770, 100000, kpv, 4, 68.12
uas, zero-shot, 0.2, 0.1, 32770, 100000, krl, 4, 64.22
uas, zero-shot, 0.2, 0.1, 32770, 100000, mdf, 4, 62.71
uas, zero-shot, 0.2, 0.1, 32770, 100000, olo, 4, 63.31
uas, zero-shot, 0.2, 0.1, 32770, 100000, sms, 4, 43.82
uas, zero-shot, 0.2, 0.3, 65538, 100000, kpv, 1, 62.03
uas, zero-shot, 0.2, 0.3, 65538, 100000, krl, 1, 64.54
uas, zero-shot, 0.2, 0.3, 65538, 100000, mdf, 1, 58.93
uas, zero-shot, 0.2, 0.3, 65538, 100000, olo, 1, 64.31
uas, zero-shot, 0.2, 0.3, 65538, 100000, sms, 1, 42.09
uas, zero-shot, 0.2, 0.3, 65538, 100000, kpv, 2, 62.53
uas, zero-shot, 0.2, 0.3, 65538, 100000, krl, 2, 63.67
uas, zero-shot, 0.2, 0.3, 65538, 100000, mdf, 2, 59.15
uas, zero-shot, 0.2, 0.3, 65538, 100000, olo, 2, 63.78
uas, zero-shot, 0.2, 0.3, 65538, 100000, sms, 2, 43.09
uas, zero-shot, 0.2, 0.3, 65538, 100000, kpv, 3, 61.51
uas, zero-shot, 0.2, 0.3, 65538, 100000, krl, 3, 64.61
uas, zero-shot, 0.2, 0.3, 65538, 100000, mdf, 3, 58.2
uas, zero-shot, 0.2, 0.3, 65538, 100000, olo, 3, 64.31
uas, zero-shot, 0.2, 0.3, 65538, 100000, sms, 3, 40.95
uas, zero-shot, 0.2, 0.3, 65538, 100000, kpv, 4, 60.39
uas, zero-shot, 0.2, 0.3, 65538, 100000, krl, 4, 64.71
uas, zero-shot, 0.2, 0.3, 65538, 100000, mdf, 4, 56.78
uas, zero-shot, 0.2, 0.3, 65538, 100000, olo, 4, 62.63
uas, zero-shot, 0.2, 0.3, 65538, 100000, sms, 4, 40.78
uas, full-train, 0.2, 0.1, 65538, 200000, myv, 1, 65.78
uas, full-train, 0.2, 0.1, 65538, 200000, myv, 2, 67.26
uas, full-train, 0.2, 0.1, 65538, 200000, myv, 3, 68.7
uas, full-train, 0.2, 0.1, 65538, 200000, myv, 4, 68.11
uas, full-train, 0.2, 0.1, 65538, 200000, sme, 1, 69.53
uas, full-train, 0.2, 0.1, 65538, 200000, sme, 2, 70.11
uas, full-train, 0.2, 0.1, 65538, 200000, sme, 3, 68.89
uas, full-train, 0.2, 0.1, 65538, 200000, sme, 4, 66.4
uas, full-train, 0.2, 0.1, 65538, 200000, et, 1, 86.19
uas, full-train, 0.2, 0.1, 65538, 200000, et, 2, 86.21
uas, full-train, 0.2, 0.1, 65538, 200000, et, 3, 86.63
uas, full-train, 0.2, 0.1, 65538, 200000, et, 4, 86.13
uas, full-train, 0.2, 0.1, 65538, 200000, fi, 1, 93.52
uas, full-train, 0.2, 0.1, 65538, 200000, fi, 2, 93.48
uas, full-train, 0.2, 0.1, 65538, 200000, fi, 3, 93.72
uas, full-train, 0.2, 0.1, 65538, 200000, fi, 4, 93.77
uas, full-train, 0.2, 0.1, 65538, 200000, hu, 1, 85.07
uas, full-train, 0.2, 0.1, 65538, 200000, hu, 2, 83.5
uas, full-train, 0.2, 0.1, 65538, 200000, hu, 3, 83.09
uas, full-train, 0.2, 0.1, 65538, 200000, hu, 4, 84.47
uas, full-train, 0.2, 0.1, 65538, 200000, ru, 1, 94.73
uas, full-train, 0.2, 0.1, 65538, 200000, ru, 2, 94.67
uas, full-train, 0.2, 0.1, 65538, 200000, ru, 3, 94.67
uas, full-train, 0.2, 0.1, 65538, 200000, ru, 4, 94.81
uas, full-train, 0.2, 0.1, 131074, 100000, myv, 1, 61.49
uas, full-train, 0.2, 0.1, 131074, 100000, myv, 2, 60.96
uas, full-train, 0.2, 0.1, 131074, 100000, myv, 3, 63.52
uas, full-train, 0.2, 0.1, 131074, 100000, myv, 4, 61.87
uas, full-train, 0.2, 0.1, 131074, 100000, sme, 1, 57.21
uas, full-train, 0.2, 0.1, 131074, 100000, sme, 2, 63.15
uas, full-train, 0.2, 0.1, 131074, 100000, sme, 3, 61.63
uas, full-train, 0.2, 0.1, 131074, 100000, sme, 4, 62.72
uas, full-train, 0.2, 0.1, 131074, 100000, et, 1, 84.34
uas, full-train, 0.2, 0.1, 131074, 100000, et, 2, 86.09
uas, full-train, 0.2, 0.1, 131074, 100000, et, 3, 84.25
uas, full-train, 0.2, 0.1, 131074, 100000, et, 4, 84.25
uas, full-train, 0.2, 0.1, 131074, 100000, fi, 1, 92.88
uas, full-train, 0.2, 0.1, 131074, 100000, fi, 2, 92.95
uas, full-train, 0.2, 0.1, 131074, 100000, fi, 3, 93.17
uas, full-train, 0.2, 0.1, 131074, 100000, fi, 4, 92.9
uas, full-train, 0.2, 0.1, 131074, 100000, hu, 1, 80.63
uas, full-train, 0.2, 0.1, 131074, 100000, hu, 2, 83.74
uas, full-train, 0.2, 0.1, 131074, 100000, hu, 3, 83.68
uas, full-train, 0.2, 0.1, 131074, 100000, hu, 4, 80.29
uas, full-train, 0.2, 0.1, 131074, 100000, ru, 1, 94.68
uas, full-train, 0.2, 0.1, 131074, 100000, ru, 2, 94.7
uas, full-train, 0.2, 0.1, 131074, 100000, ru, 3, 94.73
uas, full-train, 0.2, 0.1, 131074, 100000, ru, 4, 94.71
uas, few-shot, 0.1, 0.2, 32770, 100000, myv, 1, 49.87
uas, few-shot, 0.1, 0.2, 32770, 100000, myv, 2, 46.14
uas, few-shot, 0.1, 0.2, 32770, 100000, myv, 3, 48.53
uas, few-shot, 0.1, 0.2, 32770, 100000, myv, 4, 48.24
uas, few-shot, 0.1, 0.2, 32770, 100000, sme, 1, 35.13
uas, few-shot, 0.1, 0.2, 32770, 100000, sme, 2, 37.84
uas, few-shot, 0.1, 0.2, 32770, 100000, sme, 3, 32.33
uas, few-shot, 0.1, 0.2, 32770, 100000, sme, 4, 33.67
uas, few-shot, 0.1, 0.2, 32770, 100000, et, 1, 49.83
uas, few-shot, 0.1, 0.2, 32770, 100000, et, 2, 50.98
uas, few-shot, 0.1, 0.2, 32770, 100000, et, 3, 52.8
uas, few-shot, 0.1, 0.2, 32770, 100000, et, 4, 51.09
uas, few-shot, 0.1, 0.2, 32770, 100000, fi, 1, 67.4
uas, few-shot, 0.1, 0.2, 32770, 100000, fi, 2, 68.62
uas, few-shot, 0.1, 0.2, 32770, 100000, fi, 3, 71.8
uas, few-shot, 0.1, 0.2, 32770, 100000, fi, 4, 67.78
uas, few-shot, 0.1, 0.2, 32770, 100000, hu, 1, 64.67
uas, few-shot, 0.1, 0.2, 32770, 100000, hu, 2, 53.14
uas, few-shot, 0.1, 0.2, 32770, 100000, hu, 3, 63.73
uas, few-shot, 0.1, 0.2, 32770, 100000, hu, 4, 68.38
uas, few-shot, 0.1, 0.2, 32770, 100000, ru, 1, 65.63
uas, few-shot, 0.1, 0.2, 32770, 100000, ru, 2, 66.24
uas, few-shot, 0.1, 0.2, 32770, 100000, ru, 3, 74.15
uas, few-shot, 0.1, 0.2, 32770, 100000, ru, 4, 69.54
uas, zero-shot, 0.2, 0.2, 131074, 200000, kpv, 1, 70.27
uas, zero-shot, 0.2, 0.2, 131074, 200000, krl, 1, 65.64
uas, zero-shot, 0.2, 0.2, 131074, 200000, mdf, 1, 66.99
uas, zero-shot, 0.2, 0.2, 131074, 200000, olo, 1, 63.98
uas, zero-shot, 0.2, 0.2, 131074, 200000, sms, 1, 40.16
uas, zero-shot, 0.2, 0.2, 131074, 200000, kpv, 2, 70.79
uas, zero-shot, 0.2, 0.2, 131074, 200000, krl, 2, 64.84
uas, zero-shot, 0.2, 0.2, 131074, 200000, mdf, 2, 66.5
uas, zero-shot, 0.2, 0.2, 131074, 200000, olo, 2, 65.19
uas, zero-shot, 0.2, 0.2, 131074, 200000, sms, 2, 44.1
uas, zero-shot, 0.2, 0.2, 131074, 200000, kpv, 3, 69.91
uas, zero-shot, 0.2, 0.2, 131074, 200000, krl, 3, 65.8
uas, zero-shot, 0.2, 0.2, 131074, 200000, mdf, 3, 65.69
uas, zero-shot, 0.2, 0.2, 131074, 200000, olo, 3, 63.37
uas, zero-shot, 0.2, 0.2, 131074, 200000, sms, 3, 43.37
uas, zero-shot, 0.2, 0.2, 131074, 200000, kpv, 4, 70.95
uas, zero-shot, 0.2, 0.2, 131074, 200000, krl, 4, 65.16
uas, zero-shot, 0.2, 0.2, 131074, 200000, mdf, 4, 65.89
uas, zero-shot, 0.2, 0.2, 131074, 200000, olo, 4, 65.12
uas, zero-shot, 0.2, 0.2, 131074, 200000, sms, 4, 44.58
uas, zero-shot, 0.1, 0.1, 32770, 100000, kpv, 1, 67.05
uas, zero-shot, 0.1, 0.1, 32770, 100000, krl, 1, 63.87
uas, zero-shot, 0.1, 0.1, 32770, 100000, mdf, 1, 66.06
uas, zero-shot, 0.1, 0.1, 32770, 100000, olo, 1, 63.98
uas, zero-shot, 0.1, 0.1, 32770, 100000, sms, 1, 43.65
uas, zero-shot, 0.1, 0.1, 32770, 100000, kpv, 2, 66.14
uas, zero-shot, 0.1, 0.1, 32770, 100000, krl, 2, 64.64
uas, zero-shot, 0.1, 0.1, 32770, 100000, mdf, 2, 64.54
uas, zero-shot, 0.1, 0.1, 32770, 100000, olo, 2, 64.31
uas, zero-shot, 0.1, 0.1, 32770, 100000, sms, 2, 44.51
uas, zero-shot, 0.1, 0.1, 32770, 100000, kpv, 3, 67.96
uas, zero-shot, 0.1, 0.1, 32770, 100000, krl, 3, 63.9
uas, zero-shot, 0.1, 0.1, 32770, 100000, mdf, 3, 64.3
uas, zero-shot, 0.1, 0.1, 32770, 100000, olo, 3, 64.78
uas, zero-shot, 0.1, 0.1, 32770, 100000, sms, 3, 44.2
uas, zero-shot, 0.1, 0.1, 32770, 100000, kpv, 4, 67.47
uas, zero-shot, 0.1, 0.1, 32770, 100000, krl, 4, 63.9
uas, zero-shot, 0.1, 0.1, 32770, 100000, mdf, 4, 64.22
uas, zero-shot, 0.1, 0.1, 32770, 100000, olo, 4, 64.18
uas, zero-shot, 0.1, 0.1, 32770, 100000, sms, 4, 43.99
uas, full-train, 0.2, 0.3, 16386, 100000, myv, 1, 57.82
uas, full-train, 0.2, 0.3, 16386, 100000, myv, 2, 57.16
uas, full-train, 0.2, 0.3, 16386, 100000, myv, 3, 57.83
uas, full-train, 0.2, 0.3, 16386, 100000, myv, 4, 55.51
uas, full-train, 0.2, 0.3, 16386, 100000, sme, 1, 55.12
uas, full-train, 0.2, 0.3, 16386, 100000, sme, 2, 55.15
uas, full-train, 0.2, 0.3, 16386, 100000, sme, 3, 56.64
uas, full-train, 0.2, 0.3, 16386, 100000, sme, 4, 54.9
uas, full-train, 0.2, 0.3, 16386, 100000, et, 1, 85.11
uas, full-train, 0.2, 0.3, 16386, 100000, et, 2, 83.81
uas, full-train, 0.2, 0.3, 16386, 100000, et, 3, 83.82
uas, full-train, 0.2, 0.3, 16386, 100000, et, 4, 85.33
uas, full-train, 0.2, 0.3, 16386, 100000, fi, 1, 93.18
uas, full-train, 0.2, 0.3, 16386, 100000, fi, 2, 93.23
uas, full-train, 0.2, 0.3, 16386, 100000, fi, 3, 93.52
uas, full-train, 0.2, 0.3, 16386, 100000, fi, 4, 93.11
uas, full-train, 0.2, 0.3, 16386, 100000, hu, 1, 81.22
uas, full-train, 0.2, 0.3, 16386, 100000, hu, 2, 80.8
uas, full-train, 0.2, 0.3, 16386, 100000, hu, 3, 79.41
uas, full-train, 0.2, 0.3, 16386, 100000, hu, 4, 79.58
uas, full-train, 0.2, 0.3, 16386, 100000, ru, 1, 94.3
uas, full-train, 0.2, 0.3, 16386, 100000, ru, 2, 94.29
uas, full-train, 0.2, 0.3, 16386, 100000, ru, 3, 94.5
uas, full-train, 0.2, 0.3, 16386, 100000, ru, 4, 94.43
uas, zero-shot, 0.2, 0.1, 131074, 200000, kpv, 1, 72.56
uas, zero-shot, 0.2, 0.1, 131074, 200000, krl, 1, 65.38
uas, zero-shot, 0.2, 0.1, 131074, 200000, mdf, 1, 68.07
uas, zero-shot, 0.2, 0.1, 131074, 200000, olo, 1, 65.32
uas, zero-shot, 0.2, 0.1, 131074, 200000, sms, 1, 40.47
uas, zero-shot, 0.2, 0.1, 131074, 200000, kpv, 2, 71.21
uas, zero-shot, 0.2, 0.1, 131074, 200000, krl, 2, 65.51
