task, setting, vocab_alpha, lapt_alpha, vocab_size, lapt_steps, language, seed, accuracy
pos, full-train, 0.2, 0.1, 16386, 100000, et, 1, 94.91
pos, full-train, 0.2, 0.1, 16386, 100000, et, 2, 94.85
pos, full-train, 0.2, 0.1, 16386, 100000, et, 3, 94.86
pos, full-train, 0.2, 0.1, 16386, 100000, et, 4, 95.66
pos, full-train, 0.2, 0.1, 16386, 100000, fi, 1, 96.89
pos, full-train, 0.2, 0.1, 16386, 100000, fi, 2, 97.26
pos, full-train, 0.2, 0.1, 16386, 100000, fi, 3, 97.06
pos, full-train, 0.2, 0.1, 16386, 100000, fi, 4, 97.16
pos, full-train, 0.2, 0.1, 16386, 100000, hu, 1, 95.36
pos, full-train, 0.2, 0.1, 16386, 100000, hu, 2, 93.53
pos, full-train, 0.2, 0.1, 16386, 100000, hu, 3, 95.07
pos, full-train, 0.2, 0.1, 16386, 100000, hu, 4, 95.35
pos, full-train, 0.2, 0.1, 16386, 100000, ru, 1, 98.36
pos, full-train, 0.2, 0.1, 16386, 100000, ru, 2, 98.5
pos, full-train, 0.2, 0.1, 16386, 100000, ru, 3, 98.4
pos, full-train, 0.2, 0.1, 16386, 100000, ru, 4, 98.48
pos, zero-shot, 0.2, 0.4, 32770, 100000, kpv, 1, 63.91
pos, zero-shot, 0.2, 0.4, 32770, 100000, krl, 1, 84.32
pos, zero-shot, 0.2, 0.4, 32770, 100000, mdf, 1, 67.12
pos, zero-shot, 0.2, 0.4, 32770, 100000, olo, 1, 79.97
pos, zero-shot, 0.2, 0.4, 32770, 100000, sms, 1, 51.9
pos, zero-shot, 0.2, 0.4, 32770, 100000, kpv, 2, 63.75
pos, zero-shot, 0.2, 0.4, 32770, 100000, krl, 2, 83.84
pos, zero-shot, 0.2, 0.4, 32770, 100000, mdf, 2, 67.36
pos, zero-shot, 0.2, 0.4, 32770, 100000, olo, 2, 80.04
pos, zero-shot, 0.2, 0.4, 32770, 100000, sms, 2, 53.38
pos, zero-shot, 0.2, 0.4, 32770, 100000, kpv, 3, 63.36
pos, zero-shot, 0.2, 0.4, 32770, 100000, krl, 3, 84.36
pos, zero-shot, 0.2, 0.4, 32770, 100000, mdf, 3, 66.5
pos, zero-shot, 0.2, 0.4, 32770, 100000, olo, 3, 80.31
pos, zero-shot, 0.2, 0.4, 32770, 100000, sms, 3, 50.97
pos, zero-shot, 0.2, 0.4, 32770, 100000, kpv, 4, 63.26
pos, zero-shot, 0.2, 0.4, 32770, 100000, krl, 4, 83.78
pos, zero-shot, 0.2, 0.4, 32770, 100000, mdf, 4, 66.65
pos, zero-shot, 0.2, 0.4, 32770, 100000, olo, 4, 78.29
pos, zero-shot, 0.2, 0.4, 32770, 100000, sms, 4, 51.55
pos, zero-shot, 0.2, 0.4, 16386, 100000, kpv, 1, 61.69
pos, zero-shot, 0.2, 0.4, 16386, 100000, krl, 1, 83.71
pos, zero-shot, 0.2, 0.4, 16386, 100000, mdf, 1, 66.11
pos, zero-shot, 0.2, 0.4, 16386, 100000, olo, 1, 79.17
pos, zero-shot, 0.2, 0.4, 16386, 100000, sms, 1, 53.11
pos, zero-shot, 0.2, 0.4, 16386, 100000, kpv, 2, 62.01
pos, zero-shot, 0.2, 0.4, 16386, 100000, krl, 2, 83.03
pos, zero-shot, 0.2, 0.4, 16386, 100000, mdf, 2, 66.8
pos, zero-shot, 0.2, 0.4, 16386, 100000, olo, 2, 79.7
pos, zero-shot, 0.2, 0.4, 16386, 100000, sms, 2, 51.62
pos, zero-shot, 0.2, 0.4, 16386, 100000, kpv, 3, 62.08
pos, zero-shot, 0.2, 0.4, 16386, 100000, krl, 3, 82.74
pos, zero-shot, 0.2, 0.4, 16386, 100000, mdf, 3, 68.02
pos, zero-shot, 0.2, 0.4, 16386, 100000, olo, 3, 78.9
pos, zero-shot, 0.2, 0.4, 16386, 100000, sms, 3, 53.45
pos, zero-shot, 0.2, 0.4, 16386, 100000, kpv, 4, 63.48
pos, zero-shot, 0.2, 0.4, 16386, 100000, krl, 4, 83.23
pos, zero-shot, 0.2, 0.4, 16386, 100000, mdf, 4, 67.16
pos, zero-shot, 0.2, 0.4, 16386, 100000, olo, 4, 79.44
pos, zero-shot, 0.2, 0.4, 16386, 100000, sms, 4, 52.31
pos, full-train, 0.1, 0.2, 32770, 100000, myv, 1, 76.89
pos, full-train, 0.1, 0.2, 32770, 100000, myv, 2, 76.37
pos, full-train, 0.1, 0.2, 32770, 100000, myv, 3, 74.57
pos, full-train, 0.1, 0.2, 32770, 100000, myv, 4, 60.77
pos, full-train, 0.1, 0.2, 32770, 100000, sme, 1, 76.73
pos, full-train, 0.1, 0.2, 32770, 100000, sme, 2, 80.55
pos, full-train, 0.1, 0.2, 32770, 100000, sme, 3, 80.41
pos, full-train, 0.1, 0.2, 32770, 100000, sme, 4, 80.06
pos, full-train, 0.1, 0.2, 32770, 100000, et, 1, 95.11
pos, full-train, 0.1, 0.2, 32770, 100000, et, 2, 95.28
pos, full-train, 0.1, 0.2, 32770, 100000, et, 3, 95.09
pos, full-train, 0.1, 0.2, 32770, 100000, et, 4, 95.54
pos, full-train, 0.1, 0.2, 32770, 100000, fi, 1, 96.98
pos, full-train, 0.1, 0.2, 32770, 100000, fi, 2, 97.16
pos, full-train, 0.1, 0.2, 32770, 100000, fi, 3, 97.12
pos, full-train, 0.1, 0.2, 32770, 100000, fi, 4, 96.75
pos, full-train, 0.1, 0.2, 32770, 100000, hu, 1, 90.76
pos, full-train, 0.1, 0.2, 32770, 100000, hu, 2, 95.31
pos, full-train, 0.1, 0.2, 32770, 100000, hu, 3, 91.8
pos, full-train, 0.1, 0.2, 32770, 100000, hu, 4, 95.39
pos, full-train, 0.1, 0.2, 32770, 100000, ru, 1, 98.38
pos, full-train, 0.1, 0.2, 32770, 100000, ru, 2, 98.51
pos, full-train, 0.1, 0.2, 32770, 100000, ru, 3, 98.48
pos, full-train, 0.1, 0.2, 32770, 100000, ru, 4, 98.48
pos, few-shot, 0.2, 0.1, 65538, 400000, myv, 1, 78.94
pos, few-shot, 0.2, 0.1, 65538, 400000, myv, 2, 75.78
pos, few-shot, 0.2, 0.1, 65538, 400000, myv, 3, 79.52
pos, few-shot, 0.2, 0.1, 65538, 400000, myv, 4, 77.55
pos, few-shot, 0.2, 0.1, 65538, 400000, sme, 1, 74.7
pos, few-shot, 0.2, 0.1, 65538, 400000, sme, 2, 71.97
pos, few-shot, 0.2, 0.1, 65538, 400000, sme, 3, 77.88
pos, few-shot, 0.2, 0.1, 65538, 400000, sme, 4, 81.39
pos, few-shot, 0.2, 0.1, 65538, 400000, et, 1, 83.58
pos, few-shot, 0.2, 0.1, 65538, 400000, et, 2, 85.44
pos, few-shot, 0.2, 0.1, 65538, 400000, et, 3, 78.96
pos, few-shot, 0.2, 0.1, 65538, 400000, et, 4, 83.9
pos, few-shot, 0.2, 0.1, 65538, 400000, fi, 1, 81.9
pos, few-shot, 0.2, 0.1, 65538, 400000, fi, 2, 86.17
pos, few-shot, 0.2, 0.1, 65538, 400000, fi, 3, 85.34
pos, few-shot, 0.2, 0.1, 65538, 400000, fi, 4, 88.09
pos, few-shot, 0.2, 0.1, 65538, 400000, hu, 1, 95.19
pos, few-shot, 0.2, 0.1, 65538, 400000, hu, 2, 92.76
pos, few-shot, 0.2, 0.1, 65538, 400000, hu, 3, 95.22
pos, few-shot, 0.2, 0.1, 65538, 400000, hu, 4, 93.15
pos, few-shot, 0.2, 0.1, 65538, 400000, ru, 1, 86.83
pos, few-shot, 0.2, 0.1, 65538, 400000, ru, 2, 86.68
pos, few-shot, 0.2, 0.1, 65538, 400000, ru, 3, 90.24
pos, few-shot, 0.2, 0.1, 65538, 400000, ru, 4, 88.77
pos, zero-shot, 0.2, 0.1, 65538, 200000, kpv, 1, 77.57
pos, zero-shot, 0.2, 0.1, 65538, 200000, krl, 1, 86.65
pos, zero-shot, 0.2, 0.1, 65538, 200000, mdf, 1, 77.04
pos, zero-shot, 0.2, 0.1, 65538, 200000, olo, 1, 83.74
pos, zero-shot, 0.2, 0.1, 65538, 200000, sms, 1, 52.38
pos, zero-shot, 0.2, 0.1, 65538, 200000, kpv, 2, 76.62
pos, zero-shot, 0.2, 0.1, 65538, 200000, krl, 2, 86.81
pos, zero-shot, 0.2, 0.1, 65538, 200000, mdf, 2, 77.26
pos, zero-shot, 0.2, 0.1, 65538, 200000, olo, 2, 84.41
pos, zero-shot, 0.2, 0.1, 65538, 200000, sms, 2, 54.18
pos, zero-shot, 0.2, 0.1, 65538, 200000, kpv, 3, 77.04
pos, zero-shot, 0.2, 0.1, 65538, 200000, krl, 3, 86.04
pos, zero-shot, 0.2, 0.1, 65538, 200000, mdf, 3, 76.3
pos, zero-shot, 0.2, 0.1, 65538, 200000, olo, 3, 84.74
pos, zero-shot, 0.2, 0.1, 65538, 200000, sms, 3, 54.35
pos, zero-shot, 0.2, 0.1, 65538, 200000, kpv, 4, 75.6
pos, zero-shot, 0.2, 0.1, 65538, 200000, krl, 4, 86.52
pos, zero-shot, 0.2, 0.1, 65538, 200000, mdf, 4, 75.94
pos, zero-shot, 0.2, 0.1, 65538, 200000, olo, 4, 83.94
pos, zero-shot, 0.2, 0.1, 65538, 200000, sms, 4, 52.45
pos, zero-shot, 0.2, 0.1, 16386, 200000, kpv, 1, 77.06
pos, zero-shot, 0.2, 0.1, 16386, 200000, krl, 1, 86.39
pos, zero-shot, 0.2, 0.1, 16386, 200000, mdf, 1, 75.81
pos, zero-shot, 0.2, 0.1, 16386, 200000, olo, 1, 84.07
pos, zero-shot, 0.2, 0.1, 16386, 200000, sms, 1, 55.28
pos, zero-shot, 0.2, 0.1, 16386, 200000, kpv, 2, 76.12
pos, zero-shot, 0.2, 0.1, 16386, 200000, krl, 2, 87.1
pos, zero-shot, 0.2, 0.1, 16386, 200000, mdf, 2, 76.62
pos, zero-shot, 0.2, 0.1, 16386, 200000, olo, 2, 83.74
pos, zero-shot, 0.2, 0.1, 16386, 200000, sms, 2, 55.59
pos, zero-shot, 0.2, 0.1, 16386, 200000, kpv, 3, 76.18
pos, zero-shot, 0.2, 0.1, 16386, 200000, krl, 3, 87.1
pos, zero-shot, 0.2, 0.1, 16386, 200000, mdf, 3, 75.06
pos, zero-shot, 0.2, 0.1, 16386, 200000, olo, 3, 84.54
pos, zero-shot, 0.2, 0.1, 16386, 200000, sms, 3, 56.22
pos, zero-shot, 0.2, 0.1, 16386, 200000, kpv, 4, 76.7
pos, zero-shot, 0.2, 0.1, 16386, 200000, krl, 4, 87.04
pos, zero-shot, 0.2, 0.1, 16386, 200000, mdf, 4, 75.25
pos, zero-shot, 0.2, 0.1, 16386, 200000, olo, 4, 84.01
pos, zero-shot, 0.2, 0.1, 16386, 200000, sms, 4, 55.87
pos, zero-shot, 0.2, 0.3, 32770, 100000, kpv, 1, 66.27
pos, zero-shot, 0.2, 0.3, 32770, 100000, krl, 1, 84.39
pos, zero-shot, 0.2, 0.3, 32770, 100000, mdf, 1, 68.98
pos, zero-shot, 0.2, 0.3, 32770, 100000, olo, 1, 79.77
pos, zero-shot, 0.2, 0.3, 32770, 100000, sms, 1, 50.38
pos, zero-shot, 0.2, 0.3, 32770, 100000, kpv, 2, 66.16
pos, zero-shot, 0.2, 0.3, 32770, 100000, krl, 2, 84.62
pos, zero-shot, 0.2, 0.3, 32770, 100000, mdf, 2, 68.59
pos, zero-shot, 0.2, 0.3, 32770, 100000, olo, 2, 81.25
pos, zero-shot, 0.2, 0.3, 32770, 100000, sms, 2, 52.49
pos, zero-shot, 0.2, 0.3, 32770, 100000, kpv, 3, 65.15
pos, zero-shot, 0.2, 0.3, 32770, 100000, krl, 3, 83.78
pos, zero-shot, 0.2, 0.3, 32770, 100000, mdf, 3, 68.1
pos, zero-shot, 0.2, 0.3, 32770, 100000, olo, 3, 80.98
pos, zero-shot, 0.2, 0.3, 32770, 100000, sms, 3, 50.73
pos, zero-shot, 0.2, 0.3, 32770, 100000, kpv, 4, 66.79
pos, zero-shot, 0.2, 0.3, 32770, 100000, krl, 4, 84.39
pos, zero-shot, 0.2, 0.3, 32770, 100000, mdf, 4, 68.98
pos, zero-shot, 0.2, 0.3, 32770, 100000, olo, 4, 80.11
pos, zero-shot, 0.2, 0.3, 32770, 100000, sms, 4, 52.24
pos, full-train, NA, 0.1, 0, 400000, myv, 1, 81.03
pos, full-train, NA, 0.1, 0, 400000, myv, 2, 80.74
pos, full-train, NA, 0.1, 0, 400000, myv, 3, 81.07
pos, full-train, NA, 0.1, 0, 400000, myv, 4, 81.19
pos, full-train, NA, 0.1, 0, 400000, sme, 1, 91.93
pos, full-train, NA, 0.1, 0, 400000, sme, 2, 89.98
pos, full-train, NA, 0.1, 0, 400000, sme, 3, 91.67
pos, full-train, NA, 0.1, 0, 400000, sme, 4, 91.9
pos, full-train, NA, 0.1, 0, 400000, et, 1, 95.7
pos, full-train, NA, 0.1, 0, 400000, et, 2, 95.59
pos, full-train, NA, 0.1, 0, 400000, et, 3, 95.75
pos, full-train, NA, 0.1, 0, 400000, et, 4, 95.68
pos, full-train, NA, 0.1, 0, 400000, fi, 1, 97.73
pos, full-train, NA, 0.1, 0, 400000, fi, 2, 97.7
pos, full-train, NA, 0.1, 0, 400000, fi, 3, 97.69
pos, full-train, NA, 0.1, 0, 400000, fi, 4, 97.88
pos, full-train, NA, 0.1, 0, 400000, hu, 1, 96.0
pos, full-train, NA, 0.1, 0, 400000, hu, 2, 96.08
pos, full-train, NA, 0.1, 0, 400000, hu, 3, 95.76
pos, full-train, NA, 0.1, 0, 400000, hu, 4, 96.02
pos, full-train, NA, 0.1, 0, 400000, ru, 1, 98.55
pos, full-train, NA, 0.1, 0, 400000, ru, 2, 98.58
pos, full-train, NA, 0.1, 0, 400000, ru, 3, 98.59
pos, full-train, NA, 0.1, 0, 400000, ru, 4, 98.56
pos, few-shot, 0.1, 0.1, 32770, 200000, myv, 1, 76.0
pos, few-shot, 0.1, 0.1, 32770, 200000, myv, 2, 67.08
pos, few-shot, 0.1, 0.1, 32770, 200000, myv, 3, 72.83
pos, few-shot, 0.1, 0.1, 32770, 200000, myv, 4, 66.79
pos, few-shot, 0.1, 0.1, 32770, 200000, sme, 1, 65.51
pos, few-shot, 0.1, 0.1, 32770, 200000, sme, 2, 60.92
pos, few-shot, 0.1, 0.1, 32770, 200000, sme, 3, 66.06
pos, few-shot, 0.1, 0.1, 32770, 200000, sme, 4, 70.2
pos, few-shot, 0.1, 0.1, 32770, 200000, et, 1, 78.13
pos, few-shot, 0.1, 0.1, 32770, 200000, et, 2, 78.01
pos, few-shot, 0.1, 0.1, 32770, 200000, et, 3, 79.66
pos, few-shot, 0.1, 0.1, 32770, 200000, et, 4, 83.3
pos, few-shot, 0.1, 0.1, 32770, 200000, fi, 1, 81.73
pos, few-shot, 0.1, 0.1, 32770, 200000, fi, 2, 77.57
pos, few-shot, 0.1, 0.1, 32770, 200000, fi, 3, 80.33
pos, few-shot, 0.1, 0.1, 32770, 200000, fi, 4, 81.58
pos, few-shot, 0.1, 0.1, 32770, 200000, hu, 1, 78.97
pos, few-shot, 0.1, 0.1, 32770, 200000, hu, 2, 80.47
pos, few-shot, 0.1, 0.1, 32770, 200000, hu, 3, 83.18
pos, few-shot, 0.1, 0.1, 32770, 200000, hu, 4, 88.82
pos, few-shot, 0.1, 0.1, 32770, 200000, ru, 1, 88.17
pos, few-shot, 0.1, 0.1, 32770, 200000, ru, 2, 86.4
pos, few-shot, 0.1, 0.1, 32770, 200000, ru, 3, 90.93
pos, few-shot, 0.1, 0.1, 32770, 200000, ru, 4, 86.35
pos, zero-shot, 0.2, 0.2, 32770, 200000, kpv, 1, 75.23
pos, zero-shot, 0.2, 0.2, 32770, 200000, krl, 1, 86.33
pos, zero-shot, 0.2, 0.2, 32770, 200000, mdf, 1, 75.1
pos, zero-shot, 0.2, 0.2, 32770, 200000, olo, 1, 82.59
pos, zero-shot, 0.2, 0.2, 32770, 200000, sms, 1, 53.14
pos, zero-shot, 0.2, 0.2, 32770, 200000, kpv, 2, 74.68
pos, zero-shot, 0.2, 0.2, 32770, 200000, krl, 2, 85.75
pos, zero-shot, 0.2, 0.2, 32770, 200000, mdf, 2, 74.79
pos, zero-shot, 0.2, 0.2, 32770, 200000, olo, 2, 83.33
pos, zero-shot, 0.2, 0.2, 32770, 200000, sms, 2, 52.07
pos, zero-shot, 0.2, 0.2, 32770, 200000, kpv, 3, 73.59
pos, zero-shot, 0.2, 0.2, 32770, 200000, krl, 3, 86.36
pos, zero-shot, 0.2, 0.2, 32770, 200000, mdf, 3, 73.81
pos, zero-shot, 0.2, 0.2, 32770, 200000, olo, 3, 82.73
pos, zero-shot, 0.2, 0.2, 32770, 200000, sms, 3, 52.11
pos, zero-shot, 0.2, 0.2, 32770, 200000, kpv, 4, 75.0
pos, zero-shot, 0.2, 0.2, 32770, 200000, krl, 4, 86.04
pos, zero-shot, 0.2, 0.2, 32770, 200000, mdf, 4, 73.83
pos, zero-shot, 0.2, 0.2, 32770, 200000, olo, 4, 82.8
pos, zero-shot, 0.2, 0.2, 32770, 200000, sms, 4, 53.07
pos, few-shot, 0.2, 0.2, 131074, 200000, myv, 1, 74.89
pos, few-shot, 0.2, 0.2, 131074, 200000, myv, 2, 75.48
pos, few-shot, 0.2, 0.2, 131074, 200000, myv, 3, 68.07
pos, few-shot, 0.2, 0.2, 131074, 200000, myv, 4, 71.93
pos, few-shot, 0.2, 0.2, 131074, 200000, sme, 1, 70.95
pos, few-shot, 0.2, 0.2, 131074, 200000, sme, 2, 69.02
pos, few-shot, 0.2, 0.2, 131074, 200000, sme, 3, 65.63
pos, few-shot, 0.2, 0.2, 131074, 200000, sme, 4, 66.83
pos, few-shot, 0.2, 0.2, 131074, 200000, et, 1, 84.19
pos, few-shot, 0.2, 0.2, 131074, 200000, et, 2, 84.19
pos, few-shot, 0.2, 0.2, 131074, 200000, et, 3, 79.3
pos, few-shot, 0.2, 0.2, 131074, 200000, et, 4, 83.34
pos, few-shot, 0.2, 0.2, 131074, 200000, fi, 1, 81.63
pos, few-shot, 0.2, 0.2, 131074, 200000, fi, 2, 84.13
pos, few-shot, 0.2, 0.2, 131074, 200000, fi, 3, 80.81
pos, few-shot, 0.2, 0.2, 131074, 200000, fi, 4, 81.5
pos, few-shot, 0.2, 0.2, 131074, 200000, hu, 1, 92.96
pos, few-shot, 0.2, 0.2, 131074, 200000, hu, 2, 92.34
pos, few-shot, 0.2, 0.2, 131074, 200000, hu, 3, 92.13
pos, few-shot, 0.2, 0.2, 131074, 200000, hu, 4, 85.61
pos, few-shot, 0.2, 0.2, 131074, 200000, ru, 1, 86.26
pos, few-shot, 0.2, 0.2, 131074, 200000, ru, 2, 86.36
pos, few-shot, 0.2, 0.2, 131074, 200000, ru, 3, 88.57
pos, few-shot, 0.2, 0.2, 131074, 200000, ru, 4, 89.97
pos, zero-shot, 0.2, 0.2, 65538, 100000, kpv, 1, 69.22
pos, zero-shot, 0.2, 0.2, 65538, 100000, krl, 1, 85.36
pos, zero-shot, 0.2, 0.2, 65538, 100000, mdf, 1, 71.85
pos, zero-shot, 0.2, 0.2, 65538, 100000, olo, 1, 80.91
pos, zero-shot, 0.2, 0.2, 65538, 100000, sms, 1, 52.28
pos, zero-shot, 0.2, 0.2, 65538, 100000, kpv, 2, 69.27
pos, zero-shot, 0.2, 0.2, 65538, 100000, krl, 2, 84.71
pos, zero-shot, 0.2, 0.2, 65538, 100000, mdf, 2, 71.97
pos, zero-shot, 0.2, 0.2, 65538, 100000, olo, 2, 81.32
pos, zero-shot, 0.2, 0.2, 65538, 100000, sms, 2, 50.79
pos, zero-shot, 0.2, 0.2, 65538, 100000, kpv, 3, 69.57
pos, zero-shot, 0.2, 0.2, 65538, 100000, krl, 3, 85.55
pos, zero-shot, 0.2, 0.2, 65538, 100000, mdf, 3, 71.75
pos, zero-shot, 0.2, 0.2, 65538, 100000, olo, 3, 81.38
pos, zero-shot, 0.2, 0.2, 65538, 100000, sms, 3, 52.66
pos, zero-shot, 0.2, 0.2, 65538, 100000, kpv, 4, 69.0
pos, zero-shot, 0.2, 0.2, 65538, 100000, krl, 4, 85.16
pos, zero-shot, 0.2, 0.2, 65538, 100000, mdf, 4, 70.74
pos, zero-shot, 0.2, 0.2, 65538, 100000, olo, 4, 80.85
pos, zero-shot, 0.2, 0.2, 65538, 100000, sms, 4, 53.35
pos, full-train, 0.2, 0.3, 131074, 100000, myv, 1, 73.21
pos, full-train, 0.2, 0.3, 131074, 100000, myv, 2, 64.25
pos, full-train, 0.2, 0.3, 131074, 100000, myv, 3, 61.72
pos, full-train, 0.2, 0.3, 131074, 100000, myv, 4, 69.92
pos, full-train, 0.2, 0.3, 131074, 100000, sme, 1, 79.98
pos, full-train, 0.2, 0.3, 131074, 100000, sme, 2, 79.26
pos, full-train, 0.2, 0.3, 131074, 100000, sme, 3, 77.2
pos, full-train, 0.2, 0.3, 131074, 100000, sme, 4, 75.86
pos, full-train, 0.2, 0.3, 131074, 100000, et, 1, 95.29
pos, full-train, 0.2, 0.3, 131074, 100000, et, 2, 94.74
pos, full-train, 0.2, 0.3, 131074, 100000, et, 3, 94.88
pos, full-train, 0.2, 0.3, 131074, 100000, et, 4, 94.6
pos, full-train, 0.2, 0.3, 131074, 100000, fi, 1, 96.95
pos, full-train, 0.2, 0.3, 131074, 100000, fi, 2, 96.97
pos, full-train, 0.2, 0.3, 131074, 100000, fi, 3, 97.0
pos, full-train, 0.2, 0.3, 131074, 100000, fi, 4, 96.89
pos, full-train, 0.2, 0.3, 131074, 100000, hu, 1, 93.31
pos, full-train, 0.2, 0.3, 131074, 100000, hu, 2, 95.42
pos, full-train, 0.2, 0.3, 131074, 100000, hu, 3, 93.67
pos, full-train, 0.2, 0.3, 131074, 100000, hu, 4, 95.3
pos, full-train, 0.2, 0.3, 131074, 100000, ru, 1, 98.29
pos, full-train, 0.2, 0.3, 131074, 100000, ru, 2, 98.35
pos, full-train, 0.2, 0.3, 131074, 100000, ru, 3, 98.39
pos, full-train, 0.2, 0.3, 131074, 100000, ru, 4, 98.27
pos, few-shot, NA, 0.1, 0, 100000, myv, 1, 69.12
pos, few-shot, NA, 0.1, 0, 100000, myv, 2, 67.77
pos, few-shot, NA, 0.1, 0, 100000, myv, 3, 67.74
pos, few-shot, NA, 0.1, 0, 100000, myv, 4, 66.93
pos, few-shot, NA, 0.1, 0, 100000, sme, 1, 65.01
pos, few-shot, NA, 0.1, 0, 100000, sme, 2, 64.77
pos, few-shot, NA, 0.1, 0, 100000, sme, 3, 63.38
pos, few-shot, NA, 0.1, 0, 100000, sme, 4, 69.03
pos, few-shot, NA, 0.1, 0, 100000, et, 1, 78.8
pos, few-shot, NA, 0.1, 0, 100000, et, 2, 77.58
pos, few-shot, NA, 0.1, 0, 100000, et, 3, 75.9
pos, few-shot, NA, 0.1, 0, 100000, et, 4, 72.34
pos, few-shot, NA, 0.1, 0, 100000, fi, 1, 79.39
pos, few-shot, NA, 0.1, 0, 100000, fi, 2, 79.02
pos, few-shot, NA, 0.1, 0, 100000, fi, 3, 65.36
pos, few-shot, NA, 0.1, 0, 100000, fi, 4, 81.16
pos, few-shot, NA, 0.1, 0, 100000, hu, 1, 87.11
pos, few-shot, NA, 0.1, 0, 100000, hu, 2, 80.71
pos, few-shot, NA, 0.1, 0, 100000, hu, 3, 82.04
pos, few-shot, NA, 0.1, 0, 100000, hu, 4, 88.15
pos, few-shot, NA, 0.1, 0, 100000, ru, 1, 85.94
pos, few-shot, NA, 0.1, 0, 100000, ru, 2, 91.95
pos, few-shot, NA, 0.1, 0, 100000, ru, 3, 88.45
pos, few-shot, NA, 0.1, 0, 100000, ru, 4, 86.36
pos, zero-shot, NA, 0.2, 0, 200000, kpv, 1, 74.18
pos, zero-shot, NA, 0.2, 0, 200000, krl, 1, 86.1
pos, zero-shot, NA, 0.2, 0, 200000, mdf, 1, 74.88
pos, zero-shot, NA, 0.2, 0, 200000, olo, 1, 83.47
pos, zero-shot, NA, 0.2, 0, 200000, sms, 1, 55.94
pos, zero-shot, NA, 0.2, 0, 200000, kpv, 2, 74.21
pos, zero-shot, NA, 0.2, 0, 200000, krl, 2, 86.1
pos, zero-shot, NA, 0.2, 0, 200000, mdf, 2, 74.81
pos, zero-shot, NA, 0.2, 0, 200000, olo, 2, 83.87
pos, zero-shot, NA, 0.2, 0, 200000, sms, 2, 56.63
pos, zero-shot, NA, 0.2, 0, 200000, kpv, 3, 73.97
pos, zero-shot, NA, 0.2, 0, 200000, krl, 3, 86.2
pos, zero-shot, NA, 0.2, 0, 200000, mdf, 3, 75.06
pos, zero-shot, NA, 0.2, 0, 200000, olo, 3, 83.47
pos, zero-shot, NA, 0.2, 0, 200000, sms, 3, 53.66
pos, zero-shot, NA, 0.2, 0, 200000, kpv, 4, 74.5
pos, zero-shot, NA, 0.2, 0, 200000, krl, 4, 85.52
pos, zero-shot, NA, 0.2, 0, 200000, mdf, 4, 75.01
pos, zero-shot, NA, 0.2, 0, 200000, olo, 4, 83.27
pos, zero-shot, NA, 0.2, 0, 200000, sms, 4, 55.42
pos, full-train, 0.2, 0.1, 16386, 400000, myv, 1, 81.03
pos, full-train, 0.2, 0.1, 16386, 400000, myv, 2, 82.65
pos, full-train, 0.2, 0.1, 16386, 400000, myv, 3, 82.09
pos, full-train, 0.2, 0.1, 16386, 400000, myv, 4, 82.96
pos, full-train, 0.2, 0.1, 16386, 400000, sme, 1, 90.98
pos, full-train, 0.2, 0.1, 16386, 400000, sme, 2, 91.2
pos, full-train, 0.2, 0.1, 16386, 400000, sme, 3, 89.69
pos, full-train, 0.2, 0.1, 16386, 400000, sme, 4, 89.76
pos, full-train, 0.2, 0.1, 16386, 400000, et, 1, 95.23
pos, full-train, 0.2, 0.1, 16386, 400000, et, 2, 95.11
pos, full-train, 0.2, 0.1, 16386, 400000, et, 3, 95.29
pos, full-train, 0.2, 0.1, 16386, 400000, et, 4, 95.56
pos, full-train, 0.2, 0.1, 16386, 400000, fi, 1, 97.49
pos, full-train, 0.2, 0.1, 16386, 400000, fi, 2, 97.35
pos, full-train, 0.2, 0.1, 16386, 400000, fi, 3, 97.34
pos, full-train, 0.2, 0.1, 16386, 400000, fi, 4, 97.56
pos, full-train, 0.2, 0.1, 16386, 400000, hu, 1, 93.94
pos, full-train, 0.2, 0.1, 16386, 400000, hu, 2, 95.69
pos, full-train, 0.2, 0.1, 16386, 400000, hu, 3, 95.81
pos, full-train, 0.2, 0.1, 16386, 400000, hu, 4, 95.69
pos, full-train, 0.2, 0.1, 16386, 400000, ru, 1, 98.48
pos, full-train, 0.2, 0.1, 16386, 400000, ru, 2, 98.49
pos, full-train, 0.2, 0.1, 16386, 400000, ru, 3, 98.48
pos, full-train, 0.2, 0.1, 16386, 400000, ru, 4, 98.51
pos, full-train, 0.2, 0.2, 16386, 100000, myv, 1, 68.67
pos, full-train, 0.2, 0.2, 16386, 100000, myv, 2, 71.56
pos, full-train, 0.2, 0.2, 16386, 100000, myv, 3, 72.94
pos, full-train, 0.2, 0.2, 16386, 100000, myv, 4, 62.21
pos, full-train, 0.2, 0.2, 16386, 100000, sme, 1, 81.48
pos, full-train, 0.2, 0.2, 16386, 100000, sme, 2, 78.27
pos, full-train, 0.2, 0.2, 16386, 100000, sme, 3, 80.78
pos, full-train, 0.2, 0.2, 16386, 100000, sme, 4, 78.39
pos, full-train, 0.2, 0.2, 16386, 100000, et, 1, 95.03
pos, full-train, 0.2, 0.2, 16386, 100000, et, 2, 94.91
pos, full-train, 0.2, 0.2, 16386, 100000, et, 3, 94.99
pos, full-train, 0.2, 0.2, 16386, 100000, et, 4, 95.31
pos, full-train, 0.2, 0.2, 16386, 100000, fi, 1, 96.97
